,trueX,trueY,trueZ,DNNX,DNNY,DNNZ,recoX,recoY,recoZ,nhits,recoVtxFOM,TrueTrackLengthInMRD,DR_reco,DR
203,9.226,20.143,14.939,0.184,32.360,24.113,-9999.000,-9999.000,-9999.000,150.000,-9999.000,6.195,17344.359,17.753
204,25.875,22.820,17.119,21.495,0.000,25.913,-9999.000,-9999.000,-9999.000,89.000,-9999.000,0.000,17356.775,24.845
205,18.564,-36.251,-20.081,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,79.000,-9999.000,60.191,17297.017,45.409
206,33.988,-23.768,33.296,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17343.963,53.186
207,29.118,-15.431,2.490,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,24.000,-9999.000,0.000,17328.145,33.048
208,27.704,-43.222,12.583,14.603,0.000,8.870,-9999.000,-9999.000,-9999.000,114.000,-9999.000,0.000,17317.162,45.316
209,-25.774,-5.267,35.570,0.000,0.000,16.173,-9999.000,-9999.000,-9999.000,78.000,-9999.000,22.690,17321.447,32.684
210,11.467,33.242,-16.008,0.000,3.470,0.000,-9999.000,-9999.000,-9999.000,66.000,-9999.000,0.000,17335.382,35.695
211,-6.386,28.525,34.397,0.000,18.126,36.811,-9999.000,-9999.000,-9999.000,130.000,-9999.000,34.273,17351.445,12.440
212,-30.238,-38.228,9.365,0.000,0.000,6.196,-9999.000,-9999.000,-9999.000,89.000,-9999.000,114.095,17284.692,48.844
213,31.213,8.311,43.276,27.715,17.096,35.743,-9999.000,-9999.000,-9999.000,80.000,-9999.000,98.316,17366.599,12.089
214,-28.067,-8.723,-18.221,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,121.000,-9999.000,0.000,17287.021,34.581
215,29.771,24.234,25.332,0.000,31.110,7.645,-9999.000,-9999.000,-9999.000,110.000,-9999.000,27.344,17364.582,35.305
216,-30.428,32.854,-1.090,0.000,1.588,0.000,-9999.000,-9999.000,-9999.000,17.000,-9999.000,0.000,17319.605,43.642
217,27.086,-48.599,34.605,17.322,0.000,0.000,-9999.000,-9999.000,-9999.000,24.000,-9999.000,0.000,17326.457,60.454
218,0.358,9.693,27.211,0.000,0.000,5.112,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17340.300,24.134
219,3.546,-25.416,-39.867,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,32.000,-9999.000,0.000,17283.160,47.412
220,37.349,32.524,-2.648,0.000,35.868,0.000,28.810,39.953,0.309,168.000,92.822,100.823,11.698,37.592
221,-5.499,39.132,0.782,35.951,30.638,26.153,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17338.679,49.335
222,14.810,-36.125,-36.197,0.000,0.000,0.000,65.151,-0.847,-95.587,386.000,89.090,52.419,85.475,53.241
223,48.568,22.424,16.750,10.945,9.724,12.128,-9999.000,-9999.000,-9999.000,83.000,-9999.000,124.581,17369.450,39.977
224,8.768,44.874,-38.748,0.000,12.541,1.192,-9999.000,-9999.000,-9999.000,71.000,-9999.000,6.886,17327.477,52.130
225,37.498,-35.481,-27.488,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17304.163,58.486
226,34.684,33.242,44.211,31.936,22.101,27.742,-9999.000,-9999.000,-9999.000,52.000,-9999.000,0.000,17383.520,20.072
227,16.538,0.152,-38.087,38.798,12.696,0.000,-9999.000,-9999.000,-9999.000,136.000,-9999.000,0.000,17306.468,45.864
228,-14.925,-16.121,-13.678,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,20.000,-9999.000,0.000,17292.955,25.879
229,-11.738,2.432,42.343,0.000,2.151,0.000,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17337.895,43.941
230,36.846,-10.920,-30.233,24.249,16.985,0.000,-9999.000,-9999.000,-9999.000,30.000,-9999.000,0.000,17316.358,43.028
231,2.056,-41.561,47.890,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,21.000,-9999.000,0.000,17323.733,63.443
232,27.118,-23.124,26.763,19.959,0.000,29.500,-9999.000,-9999.000,-9999.000,107.000,-9999.000,0.000,17336.582,24.361
233,-19.500,9.087,-9.194,0.000,27.959,0.000,-9999.000,-9999.000,-9999.000,86.000,-9999.000,0.000,17307.468,28.652
234,-0.990,-8.359,-0.747,0.000,21.801,0.000,-7.321,-5.976,12.463,164.000,97.041,41.097,14.841,30.186
235,-27.236,45.831,39.353,14.901,27.379,35.100,-9999.000,-9999.000,-9999.000,89.000,-9999.000,0.000,17352.327,46.196
236,-21.103,25.027,-16.407,0.070,29.664,0.000,-10.824,32.457,-33.203,179.000,92.485,137.239,21.047,27.184
237,-25.549,-31.573,24.074,0.000,0.000,20.735,-9999.000,-9999.000,-9999.000,129.000,-9999.000,94.735,17299.750,40.752
238,-43.564,-27.861,17.423,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,61.000,-9999.000,0.000,17287.656,54.568
239,-22.949,16.197,-27.284,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,35.000,-9999.000,0.000,17299.158,39.159
240,45.970,13.707,-2.052,0.000,0.000,4.821,-9999.000,-9999.000,-9999.000,27.000,-9999.000,0.000,17352.080,48.460
241,21.819,47.946,40.456,37.104,29.299,38.398,-9999.000,-9999.000,-9999.000,69.000,-9999.000,114.653,17382.423,24.199
242,-43.352,-17.037,-13.348,0.000,14.121,0.000,-9999.000,-9999.000,-9999.000,127.000,-9999.000,0.000,17276.219,55.031
243,-27.580,46.045,35.333,0.000,0.401,25.129,-9999.000,-9999.000,-9999.000,31.000,-9999.000,0.000,17349.928,54.297
244,-8.646,0.800,17.732,0.000,7.357,0.000,-9999.000,-9999.000,-9999.000,140.000,-9999.000,50.649,17324.494,20.789
245,-30.068,18.542,-19.077,0.000,28.265,0.000,-9999.000,-9999.000,-9999.000,94.000,-9999.000,0.000,17301.145,36.913
246,29.929,-2.238,8.386,36.738,17.625,6.726,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17339.621,21.064
247,12.241,-19.156,-12.457,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,182.000,-9999.000,8.907,17307.607,25.922
248,40.173,-49.063,46.915,28.035,0.000,24.666,-9999.000,-9999.000,-9999.000,39.000,-9999.000,0.000,17340.895,55.223
249,32.861,26.752,35.102,7.521,0.000,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17373.461,50.891
250,-0.616,7.800,26.761,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,31.000,-9999.000,0.000,17338.386,27.881
251,-24.551,-46.070,-11.317,0.000,0.000,4.575,-9999.000,-9999.000,-9999.000,55.000,-9999.000,0.000,17271.487,54.569
252,-39.709,20.040,-49.338,0.000,28.129,0.000,-9999.000,-9999.000,-9999.000,30.000,-9999.000,0.000,17279.017,63.847
253,6.074,-3.362,-34.478,0.000,17.073,0.000,-9999.000,-9999.000,-9999.000,150.000,-9999.000,78.921,17300.462,40.537
254,6.725,42.976,17.092,12.129,27.160,0.000,-9999.000,-9999.000,-9999.000,147.000,-9999.000,22.943,17357.359,23.906
255,-14.630,-17.791,-13.076,8.147,0.000,1.465,-9999.000,-9999.000,-9999.000,144.000,-9999.000,0.000,17292.509,32.354
256,0.104,47.283,-42.004,0.000,11.367,0.000,-9999.000,-9999.000,-9999.000,441.000,-9999.000,47.613,17321.999,55.266
257,20.123,8.616,1.442,0.000,8.778,0.000,-9999.000,-9999.000,-9999.000,77.000,-9999.000,0.000,17336.206,20.175
258,-30.023,49.289,-10.641,0.000,32.359,8.717,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17323.854,39.531
259,-5.187,17.981,20.116,3.710,16.131,16.502,-9999.000,-9999.000,-9999.000,23.000,-9999.000,0.000,17337.788,9.780
260,0.058,6.308,-3.854,0.000,19.917,0.000,-9999.000,-9999.000,-9999.000,34.000,-9999.000,0.000,17320.228,14.144
261,43.383,-18.885,1.584,22.133,0.000,2.450,-9999.000,-9999.000,-9999.000,76.000,-9999.000,0.000,17333.893,28.442
262,18.143,-7.422,-46.082,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17298.421,50.078
263,29.183,-37.041,23.881,14.491,0.000,39.710,-9999.000,-9999.000,-9999.000,60.000,-9999.000,5.533,17328.105,42.877
264,-44.519,-19.875,-15.267,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,189.000,-9999.000,163.907,17272.798,51.089
265,44.462,29.394,-15.264,24.674,28.585,0.000,-9999.000,-9999.000,-9999.000,28.000,-9999.000,0.000,17352.660,25.004
266,-29.704,-5.681,-4.504,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,17.000,-9999.000,0.000,17295.758,30.576
267,-37.467,-44.734,-40.804,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,255.000,-9999.000,86.337,17247.760,71.203
268,46.855,-18.930,-32.482,21.259,0.000,0.000,-9999.000,-9999.000,-9999.000,105.000,-9999.000,0.000,17316.249,45.482
269,4.693,31.599,34.527,0.000,20.122,0.000,-9999.000,-9999.000,-9999.000,46.000,-9999.000,0.000,17359.679,36.686
270,-43.177,-30.552,-25.573,0.059,0.000,49.788,-9999.000,-9999.000,-9999.000,71.000,-9999.000,0.000,17261.449,92.098
271,-33.592,39.737,13.182,0.000,15.215,21.696,-9999.000,-9999.000,-9999.000,28.000,-9999.000,0.000,17330.014,42.453
272,-25.123,11.290,21.882,0.000,21.019,0.000,-9999.000,-9999.000,-9999.000,45.000,-9999.000,0.000,17323.458,34.708
273,-0.266,-10.002,48.614,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,32.000,-9999.000,0.000,17340.972,49.633
274,-24.814,23.910,11.223,0.000,3.580,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17324.771,33.985
275,-6.344,-48.815,-43.548,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,53.000,-9999.000,0.000,17261.819,65.724
276,45.955,36.387,15.340,17.275,19.248,19.195,-9999.000,-9999.000,-9999.000,132.000,-9999.000,0.000,17375.187,33.633
277,34.892,-26.443,3.594,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,27.000,-9999.000,0.000,17325.783,43.927
278,30.173,22.890,-4.461,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17346.856,38.135
279,18.801,36.478,-1.063,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,77.000,-9999.000,0.000,17350.098,41.052
280,16.074,43.511,19.102,0.865,39.598,37.226,-9999.000,-9999.000,-9999.000,67.000,-9999.000,0.000,17364.219,23.981
281,16.592,-2.945,-30.055,0.000,0.079,0.000,16.671,-4.501,-33.074,187.000,90.708,137.881,3.397,34.464
282,-20.974,33.967,-25.239,0.000,4.880,0.000,-9999.000,-9999.000,-9999.000,55.000,-9999.000,0.000,17311.769,43.851
283,22.610,20.037,-5.873,19.904,28.489,0.000,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17340.022,10.642
284,32.100,-39.551,-24.613,3.854,0.000,0.000,-9999.000,-9999.000,-9999.000,82.000,-9999.000,0.000,17300.346,54.478
285,34.324,-37.968,44.099,38.416,0.000,30.599,-9999.000,-9999.000,-9999.000,29.000,-9999.000,0.000,17342.249,40.504
286,20.163,30.814,-4.911,23.079,0.000,0.000,-9999.000,-9999.000,-9999.000,23.000,-9999.000,0.000,17345.392,31.339
287,41.153,34.522,27.469,0.000,23.378,0.000,-9999.000,-9999.000,-9999.000,32.000,-9999.000,0.000,17378.329,50.718
288,2.494,36.871,-18.689,0.000,9.756,0.000,-10.614,28.240,7.020,142.000,92.463,6.146,30.121,33.026
289,0.283,-34.937,-34.648,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,23.000,-9999.000,0.000,17278.788,49.205
290,-31.384,-2.429,-24.051,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,107.000,-9999.000,0.000,17285.381,39.614
291,-21.417,43.402,-5.274,0.000,35.667,0.000,-9999.000,-9999.000,-9999.000,21.000,-9999.000,0.000,17328.490,23.374
292,-3.567,-42.442,-24.440,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,17.000,-9999.000,0.000,17278.124,49.106
293,-10.240,13.437,5.663,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,22.000,-9999.000,0.000,17323.900,17.818
294,22.526,-25.371,35.632,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17337.765,49.201
295,-30.958,-13.478,3.922,10.958,0.000,0.000,-9999.000,-9999.000,-9999.000,25.000,-9999.000,0.000,17295.403,44.204
296,0.170,-42.971,6.807,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,47.000,-9999.000,0.000,17298.037,43.507
297,47.174,-12.605,-21.767,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17326.248,53.461
298,39.436,-33.373,9.341,17.397,5.793,19.960,-9999.000,-9999.000,-9999.000,12.000,-9999.000,0.000,17327.747,46.178
299,-10.930,-47.392,2.516,4.455,0.000,0.000,-9999.000,-9999.000,-9999.000,23.000,-9999.000,0.000,17286.595,49.890
300,-39.154,13.239,49.004,0.000,29.095,0.000,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17332.220,64.698
301,-22.738,17.638,31.018,0.000,2.634,23.555,-9999.000,-9999.000,-9999.000,147.000,-9999.000,69.661,17333.785,28.246
302,2.644,27.076,-0.181,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,28.000,-9999.000,0.000,17335.843,27.205
303,14.004,11.325,-47.156,19.629,19.861,0.000,23.983,14.564,-29.045,205.000,91.692,7.774,20.930,48.251
304,-14.765,-46.889,36.310,0.000,0.000,26.898,-9999.000,-9999.000,-9999.000,100.000,-9999.000,41.493,17304.245,50.052
305,14.138,17.621,11.152,9.018,31.808,13.209,-9999.000,-9999.000,-9999.000,31.000,-9999.000,0.000,17343.551,15.222
306,-20.897,33.921,38.830,0.000,0.000,32.802,-9999.000,-9999.000,-9999.000,90.000,-9999.000,45.921,17348.777,40.295
307,15.397,25.038,-27.284,0.000,19.791,0.000,5.650,26.395,-24.465,234.000,92.685,38.041,10.237,31.765
308,3.740,-42.368,3.920,1.191,0.000,0.000,-9999.000,-9999.000,-9999.000,82.000,-9999.000,0.000,17298.778,42.625
309,-31.110,8.418,-32.153,13.116,12.959,0.000,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17287.142,54.867
310,-41.075,-14.265,-47.151,0.000,21.186,0.000,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17259.621,71.883
311,-10.451,9.950,25.639,0.611,32.753,25.537,-9999.000,-9999.000,-9999.000,155.000,-9999.000,146.558,17333.308,25.345
312,40.348,33.836,24.085,0.000,30.306,4.509,-9999.000,-9999.000,-9999.000,159.000,-9999.000,101.645,17375.516,44.985
313,13.673,-47.182,29.262,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,89.000,-9999.000,0.000,17316.418,57.178
314,-43.126,-2.056,28.303,0.000,8.041,0.000,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17309.105,52.563
315,2.414,44.862,-46.216,23.412,38.815,0.000,-9999.000,-9999.000,-9999.000,25.000,-9999.000,0.000,17319.508,51.121
316,-20.620,-41.188,-41.177,22.112,0.000,0.000,-9999.000,-9999.000,-9999.000,46.000,-9999.000,0.000,17259.326,72.236
317,39.452,49.259,46.858,0.000,11.409,0.000,-9999.000,-9999.000,-9999.000,31.000,-9999.000,0.000,17397.048,72.005
318,-30.883,41.208,44.299,1.381,30.823,30.819,-9999.000,-9999.000,-9999.000,47.000,-9999.000,148.321,17350.418,36.476
319,-49.259,-34.498,-0.719,0.547,0.000,8.235,-9999.000,-9999.000,-9999.000,37.000,-9999.000,0.000,17270.040,61.245
320,6.390,-23.239,-18.048,6.201,0.000,0.529,-9999.000,-9999.000,-9999.000,61.000,-9999.000,0.000,17298.643,29.752
321,-43.140,-19.355,-9.567,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,122.000,-9999.000,0.000,17277.188,48.241
322,-29.299,-4.732,13.782,16.983,2.604,30.706,-9999.000,-9999.000,-9999.000,138.000,-9999.000,18.826,17307.112,49.822
323,-33.214,-35.113,2.281,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,29.000,-9999.000,0.000,17280.670,48.387
324,-1.017,8.757,21.656,18.977,0.000,20.563,-9999.000,-9999.000,-9999.000,35.000,-9999.000,0.000,17335.755,21.855
325,9.593,-20.533,19.374,21.324,0.000,5.387,-9999.000,-9999.000,-9999.000,43.000,-9999.000,0.000,17323.670,27.475
326,18.057,44.638,28.932,15.785,19.700,0.000,-9999.000,-9999.000,-9999.000,27.000,-9999.000,0.000,17371.687,38.264
327,-0.146,26.833,-38.303,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,25.000,-9999.000,0.000,17312.131,46.767
328,43.555,-29.460,-7.036,29.467,0.000,5.744,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17322.932,35.067
329,25.403,13.668,16.631,0.000,10.704,26.474,-9999.000,-9999.000,-9999.000,60.000,-9999.000,0.000,17350.938,27.404
330,-22.661,44.520,-0.091,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,42.000,-9999.000,0.000,17331.411,49.956
331,40.053,-30.681,-42.281,7.485,0.000,0.000,-9999.000,-9999.000,-9999.000,34.000,-9999.000,0.000,17299.891,61.560
332,43.551,-39.637,21.316,48.054,0.000,32.982,-9999.000,-9999.000,-9999.000,57.000,-9999.000,0.000,17333.450,41.563
333,-45.611,36.127,-37.114,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,41.000,-9999.000,0.000,17291.989,69.014
334,-41.934,34.452,11.152,0.000,10.771,0.000,-9999.000,-9999.000,-9999.000,69.000,-9999.000,0.000,17320.983,49.433
335,22.101,11.912,-22.284,22.834,0.000,0.000,-9999.000,-9999.000,-9999.000,39.000,-9999.000,0.000,17325.579,25.279
336,26.567,-10.655,44.574,24.247,0.000,29.766,-9999.000,-9999.000,-9999.000,92.000,-9999.000,0.000,17353.743,18.390
337,29.045,37.692,-0.715,0.000,36.236,0.000,24.914,38.675,6.199,172.000,92.512,11.007,8.114,29.090
338,2.267,-25.123,-7.456,0.000,25.196,0.000,-3.914,-21.787,8.021,148.000,91.118,8.947,16.996,50.919
339,-24.689,-42.899,39.354,0.000,0.000,39.597,-9999.000,-9999.000,-9999.000,99.000,-9999.000,142.142,17302.583,49.497
340,-24.690,-31.383,35.692,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,13.000,-9999.000,0.000,17307.088,53.558
341,-35.222,-36.614,31.549,0.000,0.000,35.078,-9999.000,-9999.000,-9999.000,20.000,-9999.000,0.000,17295.604,50.928
342,-25.005,41.134,43.667,0.000,34.582,0.000,-9999.000,-9999.000,-9999.000,44.000,-9999.000,0.000,17353.387,50.744
343,10.919,16.755,-6.362,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,52.000,-9999.000,0.000,17331.089,20.986
344,-37.180,13.161,-30.433,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,53.000,-9999.000,0.000,17287.381,49.817
345,-0.054,33.044,42.587,0.000,24.638,39.292,-9999.000,-9999.000,-9999.000,160.000,-9999.000,73.134,17362.439,9.029
346,-25.321,33.987,-16.641,0.000,2.043,0.000,-9999.000,-9999.000,-9999.000,209.000,-9999.000,163.649,17314.231,44.028
347,34.026,15.334,3.653,14.592,29.904,15.521,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17349.397,27.034
348,-40.118,4.349,33.942,0.000,33.133,15.736,-9999.000,-9999.000,-9999.000,366.000,-9999.000,23.826,17317.801,52.626
349,47.794,-1.940,21.922,0.000,2.764,0.000,-9999.000,-9999.000,-9999.000,71.000,-9999.000,0.000,17357.942,52.792
350,-11.872,24.970,13.748,0.000,41.552,0.000,-9999.000,-9999.000,-9999.000,85.000,-9999.000,39.625,17334.296,24.595
351,-44.383,-36.407,14.483,27.729,0.000,42.549,-9999.000,-9999.000,-9999.000,50.000,-9999.000,0.000,17280.553,85.518
352,35.736,27.992,-3.826,14.239,17.219,4.151,-9999.000,-9999.000,-9999.000,107.000,-9999.000,0.000,17353.386,25.334
353,-42.791,43.320,-40.204,0.000,39.760,0.000,-9999.000,-9999.000,-9999.000,132.000,-9999.000,0.000,17296.008,58.823
354,-16.348,44.103,28.386,0.000,26.022,33.434,-9999.000,-9999.000,-9999.000,54.000,-9999.000,0.000,17351.246,24.893
355,38.122,18.518,-35.493,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,133.000,-9999.000,0.000,17331.069,55.281
356,36.525,-27.151,20.675,35.629,0.000,26.050,-9999.000,-9999.000,-9999.000,147.000,-9999.000,143.061,17336.188,27.692
357,22.789,29.682,-37.589,0.000,9.162,0.000,-9999.000,-9999.000,-9999.000,391.000,-9999.000,25.234,17327.447,48.511
358,-27.453,7.478,49.503,14.155,11.760,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17335.910,64.808
359,-32.829,-39.883,-45.906,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,134.000,-9999.000,0.000,17250.294,69.107
360,16.185,-47.301,1.225,19.751,0.000,10.138,-9999.000,-9999.000,-9999.000,48.000,-9999.000,0.000,17301.582,48.265
361,-35.872,-16.632,31.633,0.000,8.171,19.579,-9999.000,-9999.000,-9999.000,107.000,-9999.000,8.424,17306.796,45.247
362,42.785,40.880,-39.396,4.310,8.127,17.842,-9999.000,-9999.000,-9999.000,45.000,-9999.000,0.000,17344.462,76.349
363,-9.327,13.601,45.167,0.000,12.589,0.000,-9999.000,-9999.000,-9999.000,49.000,-9999.000,0.000,17347.364,46.131
364,-34.821,5.569,-17.876,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,28.000,-9999.000,0.000,17291.590,39.536
365,-46.758,9.403,-42.052,0.000,17.304,0.000,-9999.000,-9999.000,-9999.000,99.000,-9999.000,0.000,17272.987,63.381
366,-8.914,15.202,-39.100,0.000,4.348,0.000,-9999.000,-9999.000,-9999.000,73.000,-9999.000,0.000,17299.875,41.546
367,-23.515,4.278,-43.108,0.000,11.115,0.000,-9999.000,-9999.000,-9999.000,152.000,-9999.000,0.000,17282.814,49.578
368,-13.041,-9.205,28.911,0.000,0.000,10.872,-9999.000,-9999.000,-9999.000,68.000,-9999.000,0.000,17322.655,24.087
369,-2.108,-45.076,-31.807,4.357,0.000,0.000,-9999.000,-9999.000,-9999.000,34.000,-9999.000,0.000,17273.199,55.546
370,-28.649,27.158,-24.139,8.504,8.399,0.000,-9999.000,-9999.000,-9999.000,57.000,-9999.000,0.000,17304.034,48.114
371,-29.015,33.659,49.538,0.000,16.619,0.000,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17350.157,59.885
372,1.961,-46.012,37.682,0.000,0.000,45.632,-9999.000,-9999.000,-9999.000,69.000,-9999.000,6.465,17315.201,46.735
373,-39.056,-19.121,37.987,0.000,0.000,36.527,-9999.000,-9999.000,-9999.000,101.000,-9999.000,150.999,17307.212,43.510
374,-29.838,44.827,-41.664,0.000,27.644,0.000,-9999.000,-9999.000,-9999.000,119.000,-9999.000,146.213,17303.502,54.051
375,17.141,48.488,-48.559,14.720,43.321,0.000,-9999.000,-9999.000,-9999.000,17.000,-9999.000,0.000,17328.773,48.893
376,-16.087,28.367,-36.340,0.000,30.584,0.000,-19.932,29.379,-30.404,183.000,92.365,22.346,7.145,39.803
377,25.747,28.055,24.032,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17363.714,45.028
378,-16.551,-40.491,39.795,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,99.000,-9999.000,0.000,17308.917,59.136
379,-32.097,-45.482,-7.228,0.000,6.795,0.000,-9999.000,-9999.000,-9999.000,77.000,-9999.000,0.000,17269.835,61.768
380,44.434,-43.612,29.607,13.495,0.000,30.250,-9999.000,-9999.000,-9999.000,111.000,-9999.000,141.634,17336.472,53.476
381,47.196,0.585,49.417,15.812,24.374,0.000,-9999.000,-9999.000,-9999.000,29.000,-9999.000,0.000,17374.937,63.190
382,31.628,-27.555,-17.361,1.810,0.000,0.000,34.966,-34.272,-10.769,180.000,96.049,21.802,9.986,44.156
383,4.531,27.416,20.091,10.102,32.363,16.900,-9999.000,-9999.000,-9999.000,185.000,-9999.000,144.985,17348.828,8.105
384,-36.221,48.789,17.476,13.442,19.142,0.000,-9999.000,-9999.000,-9999.000,20.000,-9999.000,0.000,17336.229,60.421
385,26.142,14.972,-40.442,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,36.000,-9999.000,0.000,17319.237,50.429
386,13.788,46.158,43.265,0.000,40.085,30.414,-9999.000,-9999.000,-9999.000,44.000,-9999.000,0.000,17378.383,19.802
387,-28.624,-49.336,-35.459,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,106.000,-9999.000,0.000,17253.300,67.162
388,17.148,1.045,48.854,38.207,8.437,28.604,-9999.000,-9999.000,-9999.000,64.000,-9999.000,0.000,17357.520,30.136
389,28.885,-1.871,49.474,0.000,11.137,35.128,-9999.000,-9999.000,-9999.000,443.000,-9999.000,74.007,17362.975,34.776
390,26.585,-14.287,27.449,0.000,10.698,0.000,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17341.757,45.656
391,7.636,-24.247,-0.924,0.000,6.100,0.000,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17308.668,31.306
392,5.934,47.668,27.850,0.000,22.349,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17365.827,38.103
393,15.417,2.072,12.271,19.928,0.000,0.000,-9999.000,-9999.000,-9999.000,35.000,-9999.000,0.000,17335.961,13.237
