,truevtxX,truevtxY,truevtxZ,recovtxX,recovtxY,recovtxZ,Gridpoint,Predicted_Gridpoint,Reco_Gridpoint,DR,vtx_x,vtx_y,vtx_z,DR_reco,DR_DNN
212,-68.885,32.895,-7.237,-82.946,34.984,24.041,16268.000,16006.642,19866.000,34.357,-70,30,-10,34.357,4.154
213,-23.211,8.453,-56.839,-21.138,12.043,-61.760,10182.000,13634.521,9012.000,6.435,-30,0,-60,6.434,11.293
214,-31.544,-37.797,-58.695,-44.391,-36.484,-50.566,10061.000,10327.654,10060.000,15.259,-40,-40,-60,15.259,8.835
215,8.569,8.108,-7.580,12.862,7.435,3.823,16185.000,15938.237,17386.000,12.203,0,0,-10,12.203,12.043
216,64.328,21.525,-8.707,69.970,25.871,5.709,16251.000,15104.608,17451.000,16.079,60,20,-10,16.079,4.768
217,-95.829,10.965,-51.149,-112.235,-0.955,-28.218,10205.000,12962.183,13743.000,30.612,-100,10,-60,30.612,9.832
218,-40.388,3.318,-48.891,-35.773,5.832,-63.409,11380.000,9680.247,8981.000,15.440,-50,0,-50,15.440,10.229
219,35.552,41.203,-57.018,36.968,37.264,-60.917,10308.000,11545.535,9078.000,5.721,30,40,-60,5.720,6.416
220,48.794,44.909,-48.175,61.575,45.460,-34.685,11509.000,12495.329,12711.000,18.591,40,40,-50,18.591,10.235
221,18.349,45.262,-77.233,11.497,43.406,-83.734,7906.000,8536.760,6706.000,9.627,10,40,-80,9.626,10.249
222,42.236,11.961,-53.396,59.687,12.718,-47.571,10219.000,12186.325,11420.000,18.413,40,10,-60,18.413,7.243
223,-30.497,1.204,-8.793,-16.387,-2.730,-8.685,16181.000,12138.830,16153.000,14.648,-40,0,-10,14.649,9.655
224,-22.907,-42.053,-67.513,-21.484,-48.790,-68.829,8832.000,10220.536,8832.000,7.011,-30,-50,-70,7.010,10.938
225,20.495,-27.150,-52.779,0.795,-23.518,-42.587,10097.000,10094.959,11295.000,22.476,20,-30,-60,22.476,7.779
226,-56.955,-28.500,-79.222,-65.319,-31.659,-86.125,7689.000,8841.857,6458.000,11.295,-60,-30,-80,11.295,3.482
227,-67.039,-49.654,-58.558,-74.294,-46.975,-59.061,10028.000,9788.542,10027.000,7.751,-70,-50,-60,7.750,3.312
228,-42.280,-0.245,-18.869,-46.551,-7.910,-29.588,14950.000,15351.396,13750.000,13.853,-50,-10,-20,13.852,12.492
229,-0.445,36.613,-9.577,-76.445,68.844,53.302,16274.000,17642.895,23557.000,103.772,-10,30,-10,103.772,11.628
230,78.500,18.697,-30.212,120.807,56.150,4.374,12622.000,14396.810,17547.000,66.248,70,10,-40,66.248,15.611
231,-40.755,-44.217,-2.887,-30.338,-51.169,-23.241,16030.000,14629.056,13601.000,23.898,-50,-50,-10,23.898,13.020
232,66.719,-23.360,-56.952,71.487,-35.687,-64.867,10101.000,10393.755,8872.000,15.406,60,-30,-60,15.406,9.926
233,-83.133,-0.378,-10.615,-83.391,-5.012,-5.822,14946.000,14186.865,16146.000,6.672,-90,-10,-20,6.672,15.094
234,7.116,-12.929,-47.615,1.050,-15.637,-54.211,11325.000,10762.299,10125.000,9.361,0,-20,-50,9.361,10.311
235,72.969,-14.082,-11.307,126.949,-24.897,36.685,14932.000,14136.240,20907.000,73.034,70,-20,-20,73.034,10.927
236,49.193,-10.851,-30.863,52.676,-8.374,-25.221,12529.000,13707.016,13760.000,7.078,40,-20,-40,7.078,15.865
237,77.358,-41.228,-21.401,70.843,-55.826,-23.454,13642.000,14155.705,13612.000,16.118,70,-50,-30,16.117,14.319
238,-17.690,21.426,-34.224,-15.195,19.022,-24.178,12643.000,15038.173,13813.000,10.626,-20,20,-40,10.627,6.382
239,5.247,49.318,-22.980,10.282,46.559,-26.249,13905.000,12841.030,13906.000,6.607,0,40,-30,6.607,12.792
240,25.852,38.211,-77.971,29.885,35.084,-76.005,7877.000,11562.914,7877.000,5.468,20,30,-80,5.469,10.285
241,27.712,-20.788,-45.396,23.413,-11.555,-51.530,11297.000,12235.149,10127.000,11.889,20,-30,-50,11.889,12.866
242,28.557,-42.077,-12.345,32.443,-39.319,-23.438,14837.000,12995.436,13668.000,12.073,20,-50,-20,12.073,13.950
243,33.331,49.062,-55.511,39.187,49.533,-50.354,10308.000,10049.329,10308.000,7.818,30,40,-60,7.817,10.647
244,-74.992,36.191,-8.595,-73.970,26.995,-2.997,16267.000,15718.925,16237.000,10.815,-80,30,-10,10.814,8.086
245,-28.759,32.153,-18.307,-32.424,23.439,-6.352,15072.000,15949.709,16241.000,15.240,-30,30,-20,15.241,3.007
246,11.493,28.421,-8.333,-14.355,57.463,-54.324,16246.000,16557.805,10333.000,60.222,10,20,-10,60.222,8.713
247,40.117,-28.984,-5.291,73.952,-51.173,69.151,16099.000,14873.324,24412.000,84.728,40,-30,-10,84.728,4.819
248,16.157,-17.091,-35.319,13.554,-25.067,-16.837,12526.000,12588.035,14896.000,20.297,10,-20,-40,20.297,8.263
249,-33.692,-15.864,-28.446,63.985,-39.027,-84.900,13721.000,14326.521,6471.000,115.171,-40,-20,-30,115.171,7.701
250,-9.499,47.856,-52.485,-12.391,46.869,-48.664,10304.000,11181.906,11503.000,4.892,-10,40,-60,4.893,10.883
251,19.981,22.635,-29.080,21.707,21.199,-34.619,13846.000,14688.799,12647.000,5.977,10,20,-30,5.977,10.364
252,-3.825,-6.213,-24.990,0.710,-5.881,-18.665,13754.000,13505.233,14955.000,7.790,-10,-10,-30,7.790,8.808
253,-88.684,21.834,-2.324,-74.770,40.977,-64.915,16236.000,15067.237,9097.000,66.916,-90,20,-10,66.916,8.001
254,72.487,-2.681,-20.653,73.010,3.391,-15.214,13762.000,15325.302,14992.000,8.168,70,-10,-30,8.169,12.129
255,-56.620,-3.551,-1.552,-51.544,-9.327,1.669,16149.000,16894.451,17349.000,8.337,-60,-10,-10,8.337,11.153
256,4.301,43.736,-11.081,7.976,50.797,-0.924,15105.000,14260.752,16335.000,12.904,0,40,-20,12.905,10.583
257,43.103,7.136,-1.125,33.685,11.826,-15.984,16189.000,17061.805,15018.000,18.207,40,0,-10,18.207,11.803
258,-22.611,-16.053,-71.329,-33.115,-25.950,-64.276,7722.000,8482.269,8891.000,16.063,-30,-20,-80,16.063,12.057
259,-71.503,47.544,-9.716,-64.615,51.462,5.260,16297.000,12980.179,17528.000,16.943,-80,40,-10,16.943,11.366
260,-70.967,-36.090,-19.964,-68.013,-36.982,-15.268,14857.000,14097.806,14858.000,5.619,-80,-40,-20,5.619,9.843
261,-58.262,-21.916,-30.456,-42.319,-24.835,-40.998,12489.000,9179.262,11290.000,19.335,-60,-30,-40,19.335,12.628
262,-51.857,22.514,-7.604,-32.841,-4.851,20.381,16239.000,13859.534,19751.000,43.516,-60,20,-10,43.516,8.853
263,-67.528,-27.867,-16.015,-70.501,-29.885,-10.687,14888.000,14292.094,14887.000,6.426,-70,-30,-20,6.426,5.152
264,-76.792,26.425,-34.862,-96.313,23.429,14.542,12637.000,13750.490,18635.000,53.205,-80,20,-40,53.205,8.830
265,11.803,38.029,-40.933,2.267,44.085,-32.986,11476.000,11391.380,12705.000,13.812,10,30,-50,13.812,12.244
266,-77.747,29.001,-44.248,-83.409,197.720,82.768,11437.000,11201.790,27546.000,211.261,-80,20,-50,211.261,10.917
267,-82.581,39.503,-25.531,-57.802,62.975,-55.813,13866.000,14064.618,10359.000,45.629,-90,30,-30,45.628,12.858
268,-81.453,-29.727,-60.984,-128.346,-31.682,-44.383,8886.000,9154.490,11252.000,49.783,-90,-30,-70,49.783,12.426
269,-68.255,27.334,-6.354,-73.414,14.000,-18.470,16238.000,15770.103,15007.000,18.740,-70,20,-10,18.741,8.374
270,87.317,-23.933,-60.593,56.986,6.942,-134.571,8903.000,10213.652,590.000,85.709,80,-30,-70,85.709,13.373
271,38.433,24.015,-59.005,50.795,26.401,-43.854,10248.000,10556.444,11450.000,19.700,30,20,-60,19.699,9.393
272,35.675,24.102,-45.993,42.575,24.366,-29.994,11448.000,12286.527,13849.000,17.426,30,20,-50,17.425,8.068
273,76.154,-13.563,-15.361,123.733,-12.491,-29.559,14932.000,14397.638,13737.000,49.663,70,-20,-20,49.664,10.041
274,38.761,45.804,-61.161,117.334,161.793,-30.785,9108.000,12121.839,13076.000,143.353,30,40,-70,143.352,13.732
275,23.763,49.829,-24.191,10.071,93.017,119.738,13907.000,16170.021,30856.000,150.891,20,40,-30,150.891,12.021
276,42.235,-14.716,-64.378,90.045,-4.240,-17.058,8929.000,10343.722,14964.000,68.079,40,-20,-70,68.079,8.033
277,-45.488,-24.866,-16.468,-41.599,-24.079,-12.582,14890.000,12514.700,14890.000,5.553,-50,-30,-20,5.554,7.694
278,52.925,34.529,-39.149,27.845,33.736,-46.008,12680.000,9448.925,11477.000,26.013,50,30,-40,26.013,5.458
279,-59.548,-36.332,-51.015,-67.050,-48.722,-59.843,10059.000,10019.269,10028.000,16.962,-60,-40,-60,16.962,9.715
280,-86.189,-3.852,-5.802,-125.026,20.256,32.857,16146.000,14776.206,21032.000,59.866,-90,-10,-10,59.867,8.363
281,38.925,-30.782,-56.109,39.588,-29.687,-54.957,10068.000,11221.136,10098.000,1.722,30,-40,-60,1.722,13.408
282,-13.288,-12.443,-56.109,-17.437,-11.543,-56.581,10123.000,10263.825,10123.000,4.272,-20,-20,-60,4.272,10.830
283,-92.293,-13.766,-30.341,-133.996,-68.871,31.086,12515.000,14084.311,20761.000,92.461,-100,-20,-40,92.461,13.840
284,1.309,24.592,-4.208,106.536,-197.727,-41.350,16245.000,14846.483,10825.000,248.753,0,20,-10,248.753,7.506
285,20.043,37.164,-3.439,12.833,37.317,15.777,16277.000,16470.811,18676.000,20.525,20,30,-10,20.525,9.714
286,-18.008,-34.944,-40.783,-21.438,-35.918,-29.409,11263.000,13423.808,13662.000,11.920,-20,-40,-50,11.920,10.700
287,47.972,-15.125,-3.242,41.058,-16.519,5.167,16129.000,15927.490,17329.000,10.975,40,-20,-10,10.975,11.532
288,28.814,42.670,-24.870,36.890,52.475,-16.783,13907.000,15099.544,15138.000,15.058,20,40,-30,15.059,10.542
289,-60.028,9.760,-7.762,-61.514,8.297,-0.490,16178.000,16073.803,16178.000,7.564,-70,0,-10,7.565,14.132
290,91.686,32.912,-9.694,147.447,39.587,-31.073,16284.000,15892.139,12689.000,60.091,90,30,-10,60.091,3.379
291,16.363,-1.932,-6.526,-6.938,11.289,38.260,16156.000,16628.107,21014.000,52.187,10,-10,-10,52.187,10.847
292,-59.455,20.531,-61.225,-62.754,14.355,-61.171,9039.000,9515.009,9008.000,7.003,-60,20,-70,7.002,8.808
293,-23.084,-40.571,-37.227,-23.990,-39.724,-48.523,12432.000,11800.013,11262.000,11.364,-30,-50,-40,11.364,12.018
294,24.980,-11.166,-30.559,33.452,-13.873,-20.939,12527.000,14215.364,13728.000,13.102,20,-20,-40,13.101,13.855
295,85.148,-12.791,-49.447,67.578,-34.246,-34.397,11333.000,11678.611,12471.000,31.553,80,-20,-50,31.552,8.876
296,31.592,19.846,-42.457,31.448,22.119,-43.270,11418.000,13244.929,11448.000,2.418,30,10,-50,2.418,12.505
297,80.650,-17.134,-1.291,71.492,-7.203,53.854,16133.000,16517.041,23362.000,56.775,80,-20,-10,56.776,9.191
298,58.787,42.650,-36.022,57.099,43.452,-36.484,12710.000,12450.714,12710.000,1.925,50,40,-40,1.925,10.003
299,74.426,32.023,-76.376,61.644,28.741,-103.275,7882.000,6533.117,4251.000,29.962,70,30,-80,29.962,6.068
300,4.366,13.590,-31.008,1.323,17.327,-33.655,12615.000,14459.777,12615.000,5.498,0,10,-40,5.498,10.621
301,78.466,25.619,-3.449,87.369,31.889,2.613,16252.000,13950.001,17483.000,12.463,70,20,-10,12.463,12.090
302,-48.691,-15.864,-41.536,-55.668,-16.655,-19.936,11320.000,11128.713,14919.000,22.713,-50,-20,-50,22.713,9.511
303,63.594,-10.573,-13.689,65.377,-17.158,-12.761,14931.000,14899.696,14931.000,6.885,60,-20,-20,6.885,11.900
304,-33.676,12.914,-2.872,-45.312,20.593,56.944,16211.000,15847.251,23440.000,61.420,-40,10,-10,61.419,9.965
305,-42.446,-7.796,-4.382,-42.158,-1.003,12.440,16150.000,15729.834,18550.000,18.144,-50,-10,-10,18.144,9.669
306,-51.000,-34.662,-57.235,-48.420,-30.467,-59.272,10059.000,9893.393,10060.000,5.329,-60,-40,-60,5.330,10.823
307,36.172,-34.550,-13.471,37.059,-34.151,-7.855,14868.000,14875.010,16068.000,5.700,30,-40,-20,5.700,10.508
308,90.959,-26.553,-43.788,98.974,-37.087,-16.770,11304.000,11598.759,14874.000,30.087,90,-30,-50,30.086,7.169
309,19.965,8.344,-53.635,19.670,12.522,-52.286,10186.000,10743.767,10216.000,4.400,10,0,-60,4.400,14.472
310,43.619,45.187,-11.804,50.736,53.358,-10.160,15109.000,16140.798,15140.000,10.960,40,40,-20,10.960,10.353
311,-56.303,-14.019,-10.550,-56.050,-35.977,1.745,14919.000,14190.126,17259.000,25.167,-60,-20,-20,25.167,11.779
312,-12.709,13.528,-5.329,0.170,50.940,-71.698,16213.000,14523.292,7935.000,77.268,-20,10,-10,77.268,9.350
313,-55.462,4.475,-28.840,-62.139,4.005,-22.043,13779.000,13191.246,13778.000,9.540,-60,0,-30,9.540,6.478
314,-85.044,-4.155,-69.277,-88.370,-5.554,-61.109,8946.000,7823.973,8946.000,8.930,-90,-10,-70,8.929,7.697
315,3.081,14.005,-62.911,8.007,13.704,-65.973,9015.000,9453.298,9015.000,5.808,0,10,-70,5.808,8.706
316,21.802,38.683,-33.630,34.475,29.630,-61.656,12677.000,11687.680,9048.000,32.063,20,30,-40,32.063,10.919
317,-52.209,29.792,-74.570,-45.323,33.835,-71.132,7839.000,8537.981,7870.000,8.694,-60,20,-80,8.694,13.641
318,-79.287,-11.651,-66.954,-81.371,-9.961,-63.078,8917.000,8905.250,8946.000,4.714,-80,-20,-70,4.714,8.916
319,-6.193,-15.479,-32.292,-39.301,-14.645,34.755,12524.000,12964.451,20921.000,74.781,-10,-20,-40,74.781,9.713
320,-46.549,26.477,-18.489,-49.133,26.774,-5.076,15040.000,14617.521,16240.000,13.663,-50,20,-20,13.663,7.493
321,21.642,1.769,-4.785,25.907,-1.887,-3.734,16187.000,16182.451,16157.000,5.714,20,0,-10,5.715,5.746
322,9.101,-4.379,-15.597,20.937,-7.780,-5.840,14955.000,12949.349,16157.000,15.712,0,-10,-20,15.712,11.568
323,-79.925,-48.607,-15.834,-68.706,-9.401,-126.493,14827.000,12351.673,1748.000,117.934,-80,-50,-20,117.934,4.393
324,-29.921,-20.948,-72.237,-28.167,-15.335,-65.852,7692.000,9391.321,8922.000,8.681,-30,-30,-80,8.680,11.925
325,-78.994,0.468,-42.788,-72.798,20.950,-99.655,11377.000,6472.681,5437.000,60.760,-80,0,-50,60.760,7.297
326,69.771,15.660,-78.539,73.921,24.639,-68.529,7821.000,8325.418,9052.000,14.073,60,10,-80,14.073,11.386
327,88.872,32.278,-42.245,65.929,33.484,-42.310,11483.000,9504.230,11481.000,22.974,80,30,-50,22.975,12.002
328,-11.882,-3.985,-36.733,-13.576,1.953,-37.247,12553.000,10877.987,12583.000,6.196,-20,-10,-40,6.196,10.619
329,72.029,-38.162,-78.953,76.751,-43.650,-81.395,7672.000,9114.501,6442.000,7.640,70,-40,-80,7.641,2.931
330,-10.197,-2.782,-58.805,-23.340,0.087,-43.695,10153.000,10371.954,11382.000,20.230,-20,-10,-60,20.231,12.232
331,-42.910,-5.515,-13.333,-39.318,-12.864,6.930,14950.000,13496.389,17321.000,21.852,-50,-10,-20,21.852,10.716
332,-90.277,16.321,-46.026,-93.272,23.140,-36.858,11405.000,11184.523,12635.000,11.811,-100,10,-50,11.812,12.259
333,67.441,-16.683,-79.222,75.514,-17.000,-95.782,7731.000,7306.009,5332.000,18.426,60,-20,-80,18.426,8.184
334,73.980,8.302,-10.413,88.186,17.158,63.188,14992.000,17375.592,24623.000,75.481,70,0,-20,75.481,13.292
335,3.487,12.325,-76.047,13.248,7.874,-70.711,7815.000,8331.152,7786.000,11.982,0,10,-80,11.982,5.761
336,71.091,-9.460,-37.773,86.285,20.680,-5.989,12562.000,13687.281,16253.000,46.362,70,-10,-40,46.363,2.538
337,-12.851,13.581,-12.880,-13.642,15.582,-16.210,15013.000,15737.906,15013.000,3.965,-20,10,-20,3.965,10.706
338,-22.006,-19.227,-22.019,-23.724,-17.914,-25.780,13722.000,14382.786,13722.000,4.338,-30,-20,-30,4.338,11.322
339,32.006,16.143,-78.094,21.777,15.293,-99.406,7818.000,9628.991,5417.000,23.655,30,10,-80,23.655,6.737
340,47.867,16.158,-62.178,55.876,15.685,-58.980,9019.000,10692.792,10220.000,8.638,40,10,-70,8.637,12.688
341,-18.925,21.050,-12.173,-15.543,18.793,-4.776,15043.000,15654.229,16213.000,8.441,-20,20,-20,8.441,7.970
342,-92.548,10.740,-16.137,-101.207,28.267,-17.649,15005.000,14422.435,15034.000,19.607,-100,10,-20,19.608,8.426
343,-54.145,-26.176,-13.402,-48.457,-25.121,6.440,14889.000,11556.082,17290.000,20.668,-60,-30,-20,20.668,9.614
344,76.927,37.525,-62.925,78.959,39.539,-50.818,9082.000,10179.050,10282.000,12.441,70,30,-70,12.440,12.436
345,56.211,-40.276,-76.806,69.432,-40.270,-71.548,7640.000,10146.050,7641.000,14.228,50,-50,-80,14.228,11.972
346,73.940,44.597,-10.167,78.072,40.796,-7.573,15112.000,15447.117,16312.000,6.184,70,40,-20,6.185,11.547
347,-28.326,-34.362,-37.928,-26.016,-52.287,-39.856,12462.000,14837.690,12402.000,18.175,-30,-40,-40,18.176,6.236
348,-9.175,-36.917,-11.380,-8.187,-38.393,-11.591,14864.000,15413.427,14864.000,1.789,-10,-40,-20,1.789,9.192
349,20.677,17.192,-5.763,35.019,32.955,-1.734,16217.000,13891.444,16278.000,21.689,20,10,-10,21.689,8.375
350,47.341,24.162,-21.930,44.553,8.945,-38.530,13849.000,13174.265,12589.000,22.691,40,20,-30,22.691,11.676
351,59.823,31.165,-51.135,65.072,42.143,-58.508,10280.000,13584.425,10311.000,14.228,50,30,-60,14.228,13.283
352,7.089,-37.721,-11.359,4.469,-37.039,-11.451,14865.000,15165.179,14865.000,2.709,0,-40,-20,2.709,11.407
353,-11.528,21.340,-45.480,-10.183,19.941,-46.172,11443.000,12024.021,11413.000,2.060,-20,20,-50,2.060,9.695
354,-75.205,-6.049,-4.553,-87.342,17.886,20.104,16147.000,14396.384,19806.000,36.443,-80,-10,-10,36.444,8.263
355,45.372,25.515,-2.165,47.774,3.964,-46.744,16249.000,14936.821,11389.000,49.573,40,20,-10,49.573,10.985
356,-43.581,0.641,-55.009,-43.247,-7.967,-50.405,10180.000,11318.989,10150.000,9.768,-50,0,-60,9.768,8.156
357,31.269,-49.824,-79.747,39.291,-54.402,-80.922,7638.000,8690.426,6408.000,9.311,30,-50,-80,9.311,1.306
358,-86.269,-27.317,-38.609,-83.104,17.865,64.159,12486.000,11323.724,24606.000,112.306,-90,-30,-40,112.306,4.801
359,-55.337,2.276,-28.304,-76.132,13.366,78.472,13779.000,11785.370,25807.000,109.346,-60,0,-30,109.346,5.459
360,31.798,47.164,-19.061,27.911,50.416,-24.559,15108.000,15741.565,13937.000,7.478,30,40,-20,7.477,7.446
361,43.969,10.443,-69.959,45.575,16.554,-68.837,9019.000,10019.486,9019.000,6.417,40,10,-70,6.417,3.994
362,-31.079,-46.610,-24.238,-24.886,-56.777,-34.754,13631.000,14904.934,12402.000,15.884,-40,-50,-30,15.884,11.148
363,65.766,21.402,-9.788,42.833,9.956,80.103,16251.000,13027.412,26989.000,93.474,60,20,-10,93.474,5.938
364,63.722,-29.973,-23.223,64.925,-32.123,-17.657,13701.000,14591.297,14871.000,6.087,60,-30,-30,6.087,7.732
365,7.064,-31.868,-24.451,25.259,-49.887,112.727,13665.000,16015.042,30437.000,139.547,0,-40,-30,139.548,12.117
366,-69.564,21.576,-72.928,-70.844,22.112,-65.493,7838.000,8909.119,9037.000,7.563,-70,20,-80,7.563,7.259
367,85.746,-44.477,-12.105,68.234,-11.268,-117.714,14843.000,14688.222,2931.000,112.083,80,-50,-20,112.084,11.218
368,19.070,-1.798,-77.007,20.410,1.654,-84.552,7756.000,12135.222,6587.000,8.404,10,-10,-80,8.405,12.590
369,12.035,9.649,-13.503,11.453,11.787,-10.398,14986.000,14692.349,15016.000,3.814,10,0,-20,3.815,11.809
370,24.978,1.989,-8.240,29.599,6.740,-10.073,16187.000,17268.521,14987.000,6.876,20,0,-10,6.876,5.642
371,3.106,47.912,-33.562,8.124,136.729,136.040,12705.000,13423.476,33375.000,191.516,0,40,-40,191.516,10.663
372,89.530,26.831,-1.519,104.849,-2.211,52.831,16253.000,18010.590,23365.000,63.498,80,20,-10,63.498,14.471
373,-22.263,48.312,-67.056,-19.060,45.778,-64.065,9102.000,9523.013,9103.000,5.063,-30,40,-70,5.062,11.731
374,58.701,24.941,-47.825,64.066,32.653,-50.718,11450.000,12404.570,10281.000,9.830,50,20,-50,9.830,10.240
375,-75.864,30.694,-2.816,-77.641,29.337,22.878,16267.000,16898.768,19837.000,25.792,-80,30,-10,25.791,8.319
376,84.131,9.608,-42.495,89.075,6.416,-34.115,11393.000,12095.070,12593.000,10.239,80,0,-50,10.240,12.873
377,-11.674,9.997,-38.732,-13.433,9.401,-41.928,12583.000,12671.239,11383.000,3.696,-20,0,-40,3.696,13.072
378,55.599,-14.123,-6.835,55.825,-9.991,1.095,16130.000,16402.314,17360.000,8.945,50,-20,-10,8.945,8.712
379,8.894,5.913,-25.247,7.334,8.784,-23.638,13785.000,14448.039,13785.000,3.643,0,0,-30,3.642,11.690
380,85.912,26.866,-70.077,111.885,138.748,74.307,7853.000,7202.963,26186.000,184.497,80,20,-80,184.496,13.437
381,-20.588,-31.342,-24.527,-22.300,-33.443,-53.346,13662.000,13133.643,10062.000,28.946,-30,-40,-30,28.946,13.910
382,10.118,26.982,-20.524,19.259,32.159,-18.678,13846.000,12519.964,15076.000,10.666,10,20,-30,10.666,11.771
383,74.274,27.645,-6.468,86.763,22.288,78.546,16252.000,15503.573,25853.000,86.093,70,20,-10,86.093,9.444
384,2.201,-10.011,-15.234,3.560,-8.591,-4.902,14925.000,14679.777,16155.000,10.517,0,-20,-20,10.517,11.284
385,-14.502,-30.888,-48.624,-17.992,-37.990,-60.957,11263.000,14221.369,8863.000,14.653,-20,-40,-50,14.653,10.731
386,-55.209,-45.289,-62.821,-53.298,-48.426,-69.042,8829.000,8990.342,8829.000,7.225,-60,-50,-70,7.225,9.833
387,-86.251,16.803,-10.999,-89.717,11.491,-4.197,15006.000,15743.771,16206.000,9.300,-90,10,-20,9.300,11.889
388,51.389,-17.224,-4.538,53.479,-16.148,-12.507,16130.000,15033.215,14930.000,8.308,50,-20,-10,8.308,6.282
389,-54.532,17.486,-23.212,-59.505,20.010,-22.790,13809.000,15081.328,13839.000,5.593,-60,10,-30,5.593,11.490
390,-11.880,-12.883,-3.917,-23.725,-11.790,41.577,16123.000,16479.895,22122.000,47.024,-20,-20,-10,47.023,12.393
391,3.181,-7.956,-28.119,0.377,-10.197,-24.781,13755.000,13357.746,13725.000,4.902,0,-10,-30,4.902,4.223
392,-39.999,20.313,-15.902,-53.482,30.326,-11.271,15041.000,13708.618,15069.000,17.422,-40,20,-20,17.421,4.110
393,-43.350,45.770,-68.046,-43.794,51.239,-66.168,9100.000,9341.237,9130.000,5.799,-50,40,-70,5.799,9.019
394,84.554,-27.225,-76.734,93.280,-38.127,-73.129,7703.000,8860.079,7674.000,14.422,80,-30,-80,14.422,6.254
395,-52.602,20.845,-35.531,-64.493,9.900,-22.153,12639.000,14563.415,13778.000,20.980,-60,20,-40,20.980,8.684
396,-82.872,-20.451,-58.581,-88.288,-17.466,-56.928,10086.000,9705.306,10116.000,6.401,-90,-30,-60,6.401,12.000
397,67.226,-37.794,-41.961,64.926,-31.376,-43.188,11271.000,12418.832,11271.000,6.927,60,-40,-50,6.927,11.032
398,-5.853,26.001,-79.392,-1.868,19.475,-81.938,7844.000,9720.759,6614.000,8.060,-10,20,-80,8.059,7.320
399,18.101,4.928,-21.434,18.121,1.755,-21.497,13786.000,14169.885,13786.000,3.174,10,0,-30,3.174,12.778
400,-49.913,10.122,-62.689,-49.406,9.365,-64.492,9010.000,10311.899,8980.000,2.020,-50,10,-70,2.020,7.313
401,51.191,-40.620,-69.835,47.736,-41.518,-68.851,8840.000,8571.304,8839.000,3.703,50,-50,-70,3.703,9.457
402,-0.622,-18.123,-12.005,-9.607,-57.170,-70.658,14924.000,16010.636,7604.000,71.032,-10,-20,-20,71.032,12.466
403,71.034,40.532,-54.825,80.278,45.652,-49.324,10312.000,10880.208,11513.000,11.913,70,40,-60,11.913,5.304
404,66.203,18.660,-58.161,71.362,12.791,-55.307,10221.000,9545.284,10222.000,8.319,60,10,-60,8.319,10.810
405,-58.732,23.528,-10.071,-55.317,22.860,-2.802,15039.000,12491.838,16239.000,8.058,-60,20,-20,8.059,10.613
406,-43.566,-26.409,-2.865,-49.082,-23.828,-1.991,16090.000,17421.004,16090.000,6.152,-50,-30,-10,6.152,10.257
407,20.033,-13.223,-3.153,23.831,-10.729,7.590,16127.000,16906.057,17327.000,11.664,20,-20,-10,11.664,9.634
408,-8.163,17.855,-1.145,-5.061,18.783,13.939,16214.000,17350.607,18614.000,15.427,-10,10,-10,15.428,11.979
409,27.913,36.783,-23.287,33.455,33.831,-2.435,13877.000,13523.485,16278.000,21.777,20,30,-30,21.777,12.397
410,23.549,45.750,-27.927,27.085,50.875,-20.381,13907.000,13851.714,13937.000,9.783,20,40,-30,9.783,7.068
411,37.739,27.332,-9.105,39.711,25.923,-11.855,16248.000,13770.282,15048.000,3.666,30,20,-10,3.666,10.698
412,-79.072,-23.267,-56.936,-68.692,-21.787,-61.243,10087.000,7526.471,8888.000,11.335,-80,-30,-60,11.335,7.455
